AUTHID,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
8f9d4ed5d16ed1a67d734196d29d1f6b,4.33,2,4.17,3.67,4.4,y,n,y,y,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
692758eda219c4fdb6aa64e929be3ff0,2.55,2.85,3.9,2.5,4.4,n,y,y,n,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
526ac2635cb3f5e0ee5d7424e83e9107,2.45,2.7,3.1,4,4.3,n,n,n,y,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
b2be41464b53ffc6deae9536ddfd3aee,4.2,2.6,3.95,3.25,5,y,n,y,n,y
